Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-04-07 14:47:28,"Push 1",3h 36m,"Lying dumbell tricep extension ",2,22.0,10,0,0,,,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Lying dumbell tricep extension ",3,18.0,10,0,0,,,0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Deadlift (Barbell)",1,50.0,11,0,0,"","",0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Deadlift (Barbell)",2,50.0,10,0,0,,,0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Pullover (Dumbbell)",1,27.5,10,0,0,"",,0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Pullover (Dumbbell)",2,27.5,10,0,0,,,0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Pullover (Dumbbell)",3,27.5,4,0,0,,,0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Upright Row (Dumbbell)",1,30.0,9,0,0,"",,0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Upright Row (Dumbbell)",2,30.0,9,0,0,,,0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Upright Row (Dumbbell)",3,30.0,8,0,0,,,0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Triceps Extension (Cable)",1,31.0,10,0,0,"Overhead ",,0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Triceps Extension (Cable)",2,31.0,10,0,0,,,0
2024-04-09 16:16:45,"Pull 1",6h 43m,"Triceps Extension (Cable)",3,31.0,8,0,0,,,0
2024-04-10 16:48:52,"Legs 2",46m,"Leg Press",1,50.0,10,0,0,"","",0
2024-04-10 16:48:52,"Legs 2",46m,"Leg Press",2,90.0,6,0,0,,,0
2024-04-10 16:48:52,"Legs 2",46m,"Leg Press",3,100.0,5,0,0,,,0
2024-04-10 16:48:52,"Legs 2",46m,"Lunge (Dumbbell)",1,20.0,10,0,0,"",,0
2024-04-10 16:48:52,"Legs 2",46m,"Lunge (Dumbbell)",2,20.0,10,0,0,,,0
2024-04-10 16:48:52,"Legs 2",46m,"Lunge (Dumbbell)",3,20.0,9,0,0,,,0
2024-04-10 16:48:52,"Legs 2",46m,"Seated Leg Curl (Machine)",1,41.0,10,0,0,"",,0
2024-04-10 16:48:52,"Legs 2",46m,"Seated Leg Curl (Machine)",2,45.0,10,0,0,,,0
2024-04-10 16:48:52,"Legs 2",46m,"Seated Leg Curl (Machine)",3,41.0,10,0,0,,,0
2024-04-10 16:48:52,"Legs 2",46m,"Seated Calf Raise (Plate Loaded)",1,10.0,20,0,0,"",,0
2024-04-11 20:05:55,"Push 2",6s,"Overhead Press (Barbell)",1,30.0,5,0,0,"","",
2024-04-15 17:23:46,"Pull 2",50m,"Deadlift (Barbell)",1,50.0,9,0,0,"","",0
2024-04-15 17:23:46,"Pull 2",50m,"Pull Up",1,45.0,10,0,0,"",,0
2024-04-15 17:23:46,"Pull 2",50m,"Pull Up",2,45.0,8,0,0,,,0
2024-04-15 17:23:46,"Pull 2",50m,"Pull Up",3,40.0,8,0,0,,,0
2024-04-15 17:23:46,"Pull 2",50m,"Straight arm pushdown ",1,40.0,11,0,0,"",,0
2024-04-15 17:23:46,"Pull 2",50m,"Straight arm pushdown ",2,40.0,11,0,0,,,0
2024-04-15 17:23:46,"Pull 2",50m,"Straight arm pushdown ",3,40.0,10,0,0,,,0
2024-04-15 17:23:46,"Pull 2",50m,"Bicep Curl (Barbell)",1,36.0,12,0,0,"",,0
2024-04-15 17:23:46,"Pull 2",50m,"Bicep Curl (Barbell)",2,40.0,10,0,0,,,0
2024-04-15 17:23:46,"Pull 2",50m,"Bicep Curl (Barbell)",3,40.0,10,0,0,,,0
2024-04-15 17:23:46,"Pull 2",50m,"Triceps Pushdown (Cable - Straight Bar)",1,40.0,8,0,0,"",,0
2024-04-15 17:23:46,"Pull 2",50m,"Triceps Pushdown (Cable - Straight Bar)",2,36.0,8,0,0,,,0
2024-04-15 17:23:46,"Pull 2",50m,"Triceps Pushdown (Cable - Straight Bar)",3,31.0,8,0,0,,,0
2024-04-16 18:42:18,"Legs 1",13h 37m,"Squat (Barbell)",1,60.0,4,0,0,"","",0
2024-04-16 18:42:18,"Legs 1",13h 37m,"Squat (Barbell)",2,70.0,5,0,0,,,0
2024-04-16 18:42:18,"Legs 1",13h 37m,"Squat (Barbell)",3,70.0,5,0,0,,,0
2024-04-16 18:42:18,"Legs 1",13h 37m,"Squat (Barbell)",4,70.0,5,0,0,,,0
2024-04-16 18:42:18,"Legs 1",13h 37m,"Lunge (Dumbbell)",1,20.0,10,0,0,"",,0
2024-04-16 18:42:18,"Legs 1",13h 37m,"Lunge (Dumbbell)",2,20.0,9,0,0,,,0
2024-04-16 18:42:18,"Legs 1",13h 37m,"Lunge (Dumbbell)",3,20.0,8,0,0,,,0
2024-04-16 18:42:18,"Legs 1",13h 37m,"Leg Extension (Machine)",1,54.0,10,0,0,"",,0
2024-04-16 18:42:18,"Legs 1",13h 37m,"Leg Extension (Machine)",2,54.0,9,0,0,,,0
2024-04-16 18:42:18,"Legs 1",13h 37m,"Leg Extension (Machine)",3,50.0,10,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Bench Press (Barbell)",1,60.0,5,0,0,"","Push 1",0
2024-04-18 16:39:44,"Push 1",1h 7m,"Bench Press (Barbell)",2,65.0,6,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Bench Press (Barbell)",3,70.0,2,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Bench Press (Barbell)",4,70.0,3,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Cable Crossover",1,18.0,11,0,0,"",,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Cable Crossover",2,18.0,10,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Cable Crossover",3,22.0,10,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Arnold Press (Dumbbell)",1,27.5,10,0,0,"",,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Arnold Press (Dumbbell)",2,27.5,10,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Arnold Press (Dumbbell)",3,27.5,10,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Lateral Raise (Cable)",1,10.0,10,0,0,"",,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Lateral Raise (Cable)",2,10.0,10,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Lateral Raise (Cable)",3,7.5,9,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Lying dumbell tricep extension ",1,31.0,10,0,0,"",,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Lying dumbell tricep extension ",2,27.0,10,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Lying dumbell tricep extension ",3,22.0,13,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Waiter's curls",1,22.5,10,0,0,"",,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Waiter's curls",2,22.5,10,0,0,,,0
2024-04-18 16:39:44,"Push 1",1h 7m,"Waiter's curls",3,22.5,9,0,0,,,0
